948770944	20200926	202009	2020	2020.7288	dal	DALIT			dal																1	112	112	11	3	-2.0	3	1	3	-8.63509749303621	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	0							5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	20200926	https://www.firstpost.com/india/19-year-old-dalit-girl-in-icu-after-gangrape-assault-in-ups-hathras-one-accused-arrested-8853721.html
948770945	20200926	202009	2020	2020.7288	dal	DALIT			dal																1	180	180	18	4	-9.0	5	1	5	-8.63509749303621	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	0							5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	20200926	https://www.firstpost.com/india/19-year-old-dalit-girl-in-icu-after-gangrape-assault-in-ups-hathras-one-accused-arrested-8853721.html
948771778	20190927	201909	2019	2019.7315											USA	THE US	USA								0	063	063	06	2	7.4	10	1	10	0.42553191489362	0							4	Bhopal, Madhya Pradesh, India	IN	IN35	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	23.2667	77.4	-2091670	20200926	https://english.newsnationtv.com/world/news/before-corona-vaccine-invention-2-million-people-dies-due-to-epidemic-159534.html
948771786	20190927	201909	2019	2019.7315	PAK	PAKISTAN	PAK								IND	JAMMU AND KASHMIR	IND								0	113	113	11	3	-2.0	2	1	2	-5.01792114695341	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	20200926	https://www.tribuneindia.com/news/nation/india-slams-pak-for-raking-up-j-k-in-unga-says-islamabad-peddled-litany-of-vicious-falsehood-146480
948771796	20200919	202009	2020	2020.7096	GOV	EXTERNAL AFFAIRS MINIST						GOV													0	030	030	03	1	4.0	7	1	7	0.42553191489362	4	Bhopal, Madhya Pradesh, India	IN	IN35	23.2667	77.4	-2091670	0							4	Bhopal, Madhya Pradesh, India	IN	IN35	23.2667	77.4	-2091670	20200926	https://english.newsnationtv.com/world/news/before-corona-vaccine-invention-2-million-people-dies-due-to-epidemic-159534.html
948771797	20200919	202009	2020	2020.7096	GOV	EXTERNAL AFFAIRS MINIST						GOV			IND	BHOPAL	IND								0	030	030	03	1	4.0	3	1	3	0.42553191489362	4	Bhopal, Madhya Pradesh, India	IN	IN35	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	23.2667	77.4	-2091670	20200926	https://english.newsnationtv.com/world/news/before-corona-vaccine-invention-2-million-people-dies-due-to-epidemic-159534.html
948771800	20200925	202009	2020	2020.7260											COP	POLICE						COP			1	010	010	01	1	0.0	1	1	1	-5.55555555555555	0							1	India	IN	IN	20	77	IN	3	Grand Forks International Airport, North Dakota, United States	US	USND	47.9492	-97.1761	1033041	20200926	https://english.newsnationtv.com/auto/bikes/new-harley-davidson-will-not-hit-indian-roads-company-closed-its-business-159539.html
948771803	20200925	202009	2020	2020.7260	COP	POLICE						COP			USA	UNITED STATES	USA								1	013	013	01	1	0.4	1	1	1	-5.55555555555555	1	India	IN	IN	20	77	IN	3	Grand Forks International Airport, North Dakota, United States	US	USND	47.9492	-97.1761	1033041	3	Grand Forks International Airport, North Dakota, United States	US	USND	47.9492	-97.1761	1033041	20200926	https://english.newsnationtv.com/auto/bikes/new-harley-davidson-will-not-hit-indian-roads-company-closed-its-business-159539.html
948771804	20200925	202009	2020	2020.7260	COP	POLICE						COP			USA	UNITED STATES	USA								1	013	013	01	1	0.4	1	1	1	-5.55555555555555	1	India	IN	IN	20	77	IN	3	Grand Forks International Airport, North Dakota, United States	US	USND	47.9492	-97.1761	1033041	1	India	IN	IN	20	77	IN	20200926	https://english.newsnationtv.com/auto/bikes/new-harley-davidson-will-not-hit-indian-roads-company-closed-its-business-159539.html
948771807	20200925	202009	2020	2020.7260	IND	MUMBAI	IND								JUD	LAWYER						JUD			1	112	112	11	3	-2.0	6	1	6	-3.3195020746888	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200926	https://www.tellychakkar.com/movie/movie-news/ssr-death-probe-rhea-chakraborty-s-lawyer-slams-ssr-s-familys-claims-of-case-being
948771808	20200925	202009	2020	2020.7260	JUD	LAWYER						JUD													1	112	112	11	3	-2.0	4	1	4	-3.3195020746888	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200926	https://www.tellychakkar.com/movie/movie-news/ssr-death-probe-rhea-chakraborty-s-lawyer-slams-ssr-s-familys-claims-of-case-being
948771812	20200925	202009	2020	2020.7260	USA	UNITED STATES	USA								COP	POLICE						COP			1	173	173	17	4	-5.0	2	1	2	-5.55555555555555	3	Grand Forks International Airport, North Dakota, United States	US	USND	47.9492	-97.1761	1033041	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200926	https://english.newsnationtv.com/auto/bikes/new-harley-davidson-will-not-hit-indian-roads-company-closed-its-business-159539.html
948771834	20200926	202009	2020	2020.7288											CVL	RESIDENTS						CVL			1	042	042	04	1	1.9	16	1	16	-2.16602338551998	0							4	Qingdao, Shandong, China	CH	CH25	36.0986	120.372	-1922199	4	Siang, Chhattisgarh, India	IN	IN37	22.6	83.05	-2111206	20200926	https://moderndiplomacy.eu/2020/09/26/is-pakistan-the-next-yemen/
948771835	20200926	202009	2020	2020.7288											CVL	RESIDENTS						CVL			1	042	042	04	1	1.9	4	1	4	-2.16602338551998	0							4	Siang, Chhattisgarh, India	IN	IN37	22.6	83.05	-2111206	4	Siang, Chhattisgarh, India	IN	IN37	22.6	83.05	-2111206	20200926	https://moderndiplomacy.eu/2020/09/26/is-pakistan-the-next-yemen/
948771848	20200926	202009	2020	2020.7288											EDU	STUDENT						EDU			1	036	036	03	1	4.0	5	1	5	5	0							4	Haryana, Haryana, India	IN	IN10	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	29.6161	76.9806	6210381	20200926	https://www.tribuneindia.com/news/schools/17-year-old-bags-top-honour-for-mobile-app-at-csir-innovation-awards-2020-146901
948771854	20200926	202009	2020	2020.7288											ELI	ACTOR						ELI			1	040	040	04	1	1.0	5	2	5	-1.93891557995882	0							4	Colaba, Maharashtra, India	IN	IN16	18.9069	72.8106	-2093658	4	Colaba, Maharashtra, India	IN	IN16	18.9069	72.8106	-2093658	20200926	https://www.tribuneindia.com/news/entertainment/deepika-shraddha-sara-arrive-at-ncb-office-to-record-statements-in-drug-case-related-to-sushants-death-146871
948771855	20200926	202009	2020	2020.7288											ELI	ACTOR						ELI			1	042	042	04	1	1.9	17	2	17	-7.0792411811617	0							4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200926	https://www.tellychakkar.com/movie/movie-news/sushant-singh-rajput-death-rhea-chakrabortys-fresh-bail-plea-alleges-sushant-singh
948771864	20200926	202009	2020	2020.7288											GOV	REGULATOR						GOV			1	020	020	02	1	3.0	10	1	10	-6.12745098039216	0							4	Durgapur, West Bengal, India	IN	IN28	25.5333	88.1333	-2095356	4	Durgapur, West Bengal, India	IN	IN28	25.5333	88.1333	-2095356	20200926	https://www.timesnownews.com/kolkata/article/two-kolkata-hospitals-pulled-up-for-overcharging/658285
948771865	20200926	202009	2020	2020.7288											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	10	1	10	-5.3475935828877	0							5	Odisha, Orissa, India	IN	IN21	20.5	84.4167	-2106554	5	Odisha, Orissa, India	IN	IN21	20.5	84.4167	-2106554	20200926	https://www.newindianexpress.com/states/odisha/2020/sep/26/opposition-demands-immediate-rollback-of-power-tariff-hike-in-odisha-2202118.html
948771869	20200926	202009	2020	2020.7288											GOV	CHIEF MINISTER						GOV			1	040	040	04	1	1.0	10	1	10	-0.3690036900369	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200926	https://mumbaimirror.indiatimes.com/news/india/no-decision-yet-on-contesting-bihar-assembly-polls-gupteshwar-pandey/articleshow/78332512.cms
948771883	20200926	202009	2020	2020.7288											GOV	GOVERNMENT						GOV			0	111	111	11	3	-2.0	10	1	10	-5.3475935828877	0							5	Odisha, Orissa, India	IN	IN21	20.5	84.4167	-2106554	5	Odisha, Orissa, India	IN	IN21	20.5	84.4167	-2106554	20200926	https://www.newindianexpress.com/states/odisha/2020/sep/26/opposition-demands-immediate-rollback-of-power-tariff-hike-in-odisha-2202118.html
948771888	20200926	202009	2020	2020.7288											HLH	HOSPITAL						HLH			1	020	020	02	1	3.0	10	1	10	-6.12745098039216	0							4	Durgapur, West Bengal, India	IN	IN28	25.5333	88.1333	-2095356	4	Durgapur, West Bengal, India	IN	IN28	25.5333	88.1333	-2095356	20200926	https://www.timesnownews.com/kolkata/article/two-kolkata-hospitals-pulled-up-for-overcharging/658285
948771889	20200926	202009	2020	2020.7288											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	2	1	2	-1.38248847926267	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	20200926	https://indianexpress.com/article/india/spiritual-guru-of-vedic-ashram-dies-mortal-remains-flown-to-india-for-last-rites-6616788/
948771890	20200926	202009	2020	2020.7288											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	8	1	8	-1.38248847926267	0							4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	20200926	https://indianexpress.com/article/india/spiritual-guru-of-vedic-ashram-dies-mortal-remains-flown-to-india-for-last-rites-6616788/
948771892	20200926	202009	2020	2020.7288											HLH	HOSPITAL						HLH			1	073	073	07	2	7.4	10	1	10	-6.12745098039216	0							4	Durgapur, West Bengal, India	IN	IN28	25.5333	88.1333	-2095356	4	Durgapur, West Bengal, India	IN	IN28	25.5333	88.1333	-2095356	20200926	https://www.timesnownews.com/kolkata/article/two-kolkata-hospitals-pulled-up-for-overcharging/658285
948771893	20200926	202009	2020	2020.7288											HLH	DOCTOR						HLH			0	111	111	11	3	-2.0	18	3	18	-5.80460860107902	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200926	https://www.ndtv.com/india-news/lawyer-vs-lawyer-in-sushant-rajput-death-probe-amid-strangled-claims-2301383
948771894	20200926	202009	2020	2020.7288											HLH	DOCTOR						HLH			1	111	111	11	3	-2.0	8	2	8	-4.56297684379602	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200926	https://www.tellychakkar.com/movie/movie-news/ssr-death-probe-rhea-chakraborty-s-lawyer-slams-ssr-s-familys-claims-of-case-being
948771898	20200926	202009	2020	2020.7288											IND	MUMBAI	IND								1	042	042	04	1	1.9	4	2	4	-1.81041181041181	0							4	Ballard Estate, Maharashtra, India	IN	IN16	18.9333	72.8333	-2089952	4	Ballard Estate, Maharashtra, India	IN	IN16	18.9333	72.8333	-2089952	20200926	https://www.newindianexpress.com/entertainment/hindi/2020/sep/26/bollywood-drug-nexus-sara-ali-khan-arrives-at-ncbs-mumbai-office-to-record-statement-2202175.html
948771899	20200926	202009	2020	2020.7288											IND	MUMBAI	IND								1	084	084	08	2	7.0	5	2	5	-3.42183650204095	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200926	https://www.tellychakkar.com/movie/movie-news/sushant-singh-rajput-death-rhea-chakrabortys-fresh-bail-plea-alleges-sushant-singh
948771900	20200926	202009	2020	2020.7288											IND	MUMBAI	IND								1	120	120	12	3	-4.0	30	10	30	-6.75417732849268	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200926	https://www.tellychakkar.com/movie/movie-news/sushant-singh-rajput-death-rhea-chakrabortys-fresh-bail-plea-alleges-sushant-singh
948771901	20200926	202009	2020	2020.7288											IND	BIHAR	IND								0	161	161	16	4	-4.0	4	1	4	-0.3690036900369	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200926	https://mumbaimirror.indiatimes.com/news/india/no-decision-yet-on-contesting-bihar-assembly-polls-gupteshwar-pandey/articleshow/78332512.cms
948771903	20200926	202009	2020	2020.7288											INDGOV	BIHAR	IND					GOV			0	161	161	16	4	-4.0	4	1	4	-0.3690036900369	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200926	https://mumbaimirror.indiatimes.com/news/india/no-decision-yet-on-contesting-bihar-assembly-polls-gupteshwar-pandey/articleshow/78332512.cms
948771905	20200926	202009	2020	2020.7288											JUD	LAWYER						JUD			1	020	020	02	1	3.0	38	5	38	-3.23606907143106	0							4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200926	https://www.tribuneindia.com/news/nation/kangana-bungalow-did-you-act-in-other-cases-with-same-speed-hc-asks-bmc-146898
948771909	20200926	202009	2020	2020.7288											JUD	LAWYER						JUD			1	190	190	19	4	-10.0	4	1	4	-5.80645161290323	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200926	https://www.ndtv.com/india-news/lawyer-vs-lawyer-in-sushant-rajput-death-probe-amid-strangled-claims-2301383
948771916	20200926	202009	2020	2020.7288											LEG	CONGRESS						LEG			1	040	040	04	1	1.0	5	1	5	-4.83271375464684	0							4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	20200926	https://www.newindianexpress.com/states/telangana/2020/sep/26/congress-mp-mallikarjun-kharge-terms-farm-bills-as-end-of-msp-regime-2202018.html
948771921	20200926	202009	2020	2020.7288											LEG	CONGRESS						LEG			1	110	110	11	3	-2.0	5	1	5	-4.83271375464684	0							4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	20200926	https://www.newindianexpress.com/states/telangana/2020/sep/26/congress-mp-mallikarjun-kharge-terms-farm-bills-as-end-of-msp-regime-2202018.html
948771923	20200926	202009	2020	2020.7288											LKA	SRI LANKA	LKA								1	046	046	04	1	7.0	2	1	2	3.30882352941176	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	1	Sri Lanka	CE	CE	7	81	CE	20200926	https://www.tribuneindia.com/news/nation/time-to-begin-a-new-chapter-in-indo-lanka-ties-says-modi-as-he-holds-talks-with-rajapaksa-146870
948771928	20200926	202009	2020	2020.7288											PAK	PAKISTAN	PAK								1	100	100	10	3	-5.0	2	2	2	-4.26394821795416	0							4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	20200926	http://www.uniindia.com/~/vacate-entire-pok-india-asks-pak-at-unga-says-imran-s-speech-was-lies-war-mongering/India/news/2177392.html
948771929	20200926	202009	2020	2020.7288											PAK	PAKISTAN	PAK								1	100	100	10	3	-5.0	2	2	2	-4.26394821795416	0							1	Pakistan	PK	PK	30	70	PK	4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	20200926	http://www.uniindia.com/~/vacate-entire-pok-india-asks-pak-at-unga-says-imran-s-speech-was-lies-war-mongering/India/news/2177392.html
948771931	20200926	202009	2020	2020.7288											PAK	PAKISTAN	PAK								1	111	111	11	3	-2.0	8	1	8	-5.01792114695341	0							4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200926	https://www.tribuneindia.com/news/nation/india-slams-pak-for-raking-up-j-k-in-unga-says-islamabad-peddled-litany-of-vicious-falsehood-146480
948771979	20200926	202009	2020	2020.7288	AGR	FARMER						AGR			LEG	CONGRESS						LEG			1	124	124	12	3	-4.0	10	1	10	-4.83271375464684	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	20200926	https://www.newindianexpress.com/states/telangana/2020/sep/26/congress-mp-mallikarjun-kharge-terms-farm-bills-as-end-of-msp-regime-2202018.html
948771980	20200926	202009	2020	2020.7288	AGR	FARMER						AGR			LEG	CONGRESS						LEG			1	138	138	13	3	-7.0	10	1	10	-4.83271375464684	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17.3753	78.4744	-2097701	20200926	https://www.newindianexpress.com/states/telangana/2020/sep/26/congress-mp-mallikarjun-kharge-terms-farm-bills-as-end-of-msp-regime-2202018.html
948771981	20200926	202009	2020	2020.7288	ARE	UNITED ARAB EMIRATES	ARE								HLH	DOCTOR						HLH			1	111	111	11	3	-2.0	4	1	4	-3.3195020746888	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200926	https://www.tellychakkar.com/movie/movie-news/ssr-death-probe-rhea-chakraborty-s-lawyer-slams-ssr-s-familys-claims-of-case-being
948772000	20200926	202009	2020	2020.7288	BGD	BANGLADESH	BGD								MOSSFI	SUFI				MOS	SFI				0	182	182	18	4	-9.5	2	1	2	-3.28542094455852	4	Chetan, Rajasthan, India	IN	IN24	25.5431	75.5658	6226838	4	Chetan, Rajasthan, India	IN	IN24	25.5431	75.5658	6226838	4	Chetan, Rajasthan, India	IN	IN24	25.5431	75.5658	6226838	20200926	https://english.newsnationtv.com/entertainment/bollywood/mp-navneet-kaur-raise-questions-on-hiding-names-of-male-artists-in-bollywood-drugs-drugs-case-159546.html
948772001	20200926	202009	2020	2020.7288	BGD	BANGLADESH	BGD								MOSSFI	SUFI				MOS	SFI				0	182	182	18	4	-9.5	2	1	2	-3.28542094455852	1	Bangladesh	BG	BG	24	90	BG	4	Chetan, Rajasthan, India	IN	IN24	25.5431	75.5658	6226838	4	Chetan, Rajasthan, India	IN	IN24	25.5431	75.5658	6226838	20200926	https://english.newsnationtv.com/entertainment/bollywood/mp-navneet-kaur-raise-questions-on-hiding-names-of-male-artists-in-bollywood-drugs-drugs-case-159546.html
948772002	20200926	202009	2020	2020.7288	BGD	BANGLADESH	BGD								MOSSFI	SUFI				MOS	SFI				0	182	182	18	4	-9.5	6	1	6	-3.28542094455852	1	Bangladesh	BG	BG	24	90	BG	4	Chetan, Rajasthan, India	IN	IN24	25.5431	75.5658	6226838	1	Bangladesh	BG	BG	24	90	BG	20200926	https://english.newsnationtv.com/entertainment/bollywood/mp-navneet-kaur-raise-questions-on-hiding-names-of-male-artists-in-bollywood-drugs-drugs-case-159546.html
948772020	20200926	202009	2020	2020.7288	BUS	BUSINESS						BUS													1	010	010	01	1	0.0	5	1	5	-1.89393939393939	4	Kanpur, Uttar Pradesh, India	IN	IN36	26.4667	80.35	-2099561	0							4	Kanpur, Uttar Pradesh, India	IN	IN36	26.4667	80.35	-2099561	20200926	https://www.aninews.in/news/national/general-news/covid-19-impact-flower-business-hits-roadblock-with-no-customers-in-sight20200926142009/
948772066	20200926	202009	2020	2020.7288	CAN	CANADA	CAN								COP	POLICE						COP			0	173	173	17	4	-5.0	2	1	2	-3.28542094455852	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200926	https://english.newsnationtv.com/entertainment/bollywood/mp-navneet-kaur-raise-questions-on-hiding-names-of-male-artists-in-bollywood-drugs-drugs-case-159546.html
948772071	20200926	202009	2020	2020.7288	CAN	CANADA	CAN								IND	LUCKNOW	IND								0	110	110	11	3	-2.0	2	1	2	-3.28542094455852	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	4	Lucknow, Uttar Pradesh, India	IN	IN36	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	26.85	80.9167	-2102835	20200926	https://english.newsnationtv.com/entertainment/bollywood/mp-navneet-kaur-raise-questions-on-hiding-names-of-male-artists-in-bollywood-drugs-drugs-case-159546.html
948772072	20200926	202009	2020	2020.7288	CAN	CANADA	CAN								IND	LUCKNOW	IND								0	110	110	11	3	-2.0	2	1	2	-3.28542094455852	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	4	Lucknow, Uttar Pradesh, India	IN	IN36	26.85	80.9167	-2102835	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20200926	https://english.newsnationtv.com/entertainment/bollywood/mp-navneet-kaur-raise-questions-on-hiding-names-of-male-artists-in-bollywood-drugs-drugs-case-159546.html
948772076	20200926	202009	2020	2020.7288	CAN	CANADA	CAN								UAF	TERRORIST						UAF			0	111	111	11	3	-2.0	2	1	2	-3.28542094455852	4	Bhiwandi, Maharashtra, India	IN	IN16	19.3	73.0667	-2091610	4	Bhiwandi, Maharashtra, India	IN	IN16	19.3	73.0667	-2091610	4	Bhiwandi, Maharashtra, India	IN	IN16	19.3	73.0667	-2091610	20200926	https://english.newsnationtv.com/entertainment/bollywood/mp-navneet-kaur-raise-questions-on-hiding-names-of-male-artists-in-bollywood-drugs-drugs-case-159546.html
948772078	20200926	202009	2020	2020.7288	CAN	CANADA	CAN								UAF	TERRORIST						UAF			0	193	193	19	4	-10.0	2	1	2	-3.28542094455852	4	Bhiwandi, Maharashtra, India	IN	IN16	19.3	73.0667	-2091610	4	Bhiwandi, Maharashtra, India	IN	IN16	19.3	73.0667	-2091610	4	Bhiwandi, Maharashtra, India	IN	IN16	19.3	73.0667	-2091610	20200926	https://english.newsnationtv.com/entertainment/bollywood/mp-navneet-kaur-raise-questions-on-hiding-names-of-male-artists-in-bollywood-drugs-drugs-case-159546.html
948772081	20200926	202009	2020	2020.7288	CANCOP	CANADA	CAN					COP			CAN	CANADA	CAN								1	173	173	17	4	-5.0	6	1	6	-3.28542094455852	4	Bhiwandi, Maharashtra, India	IN	IN16	19.3	73.0667	-2091610	4	Bhiwandi, Maharashtra, India	IN	IN16	19.3	73.0667	-2091610	4	Bhiwandi, Maharashtra, India	IN	IN16	19.3	73.0667	-2091610	20200926	https://english.newsnationtv.com/entertainment/bollywood/mp-navneet-kaur-raise-questions-on-hiding-names-of-male-artists-in-bollywood-drugs-drugs-case-159546.html
948772082	20200926	202009	2020	2020.7288	CANCOP	CANADA	CAN					COP			CAN	CANADA	CAN								1	173	173	17	4	-5.0	2	1	2	-3.28542094455852	4	Bhiwandi, Maharashtra, India	IN	IN16	19.3	73.0667	-2091610	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Bhiwandi, Maharashtra, India	IN	IN16	19.3	73.0667	-2091610	20200926	https://english.newsnationtv.com/entertainment/bollywood/mp-navneet-kaur-raise-questions-on-hiding-names-of-male-artists-in-bollywood-drugs-drugs-case-159546.html
948772092	20200926	202009	2020	2020.7288	CHN	CHINA	CHN																		0	100	100	10	3	-5.0	16	1	16	-2.16602338551998	5	Tibet, Xizang, China	CH	CH14	32	90	-1934604	0							4	Siang, Chhattisgarh, India	IN	IN37	22.6	83.05	-2111206	20200926	https://moderndiplomacy.eu/2020/09/26/is-pakistan-the-next-yemen/
948772129	20200926	202009	2020	2020.7288	COP	POLICE						COP													1	010	010	01	1	0.0	8	1	8	-2.21130221130221	4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	0							4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20200926	https://www.ucanews.com/news/police-remove-crosses-in-indias-karnataka-state/89666
948772130	20200926	202009	2020	2020.7288	COP	POLICE						COP													0	010	010	01	1	0.0	1	1	1	-4.18006430868168	4	Karimnagar, Andhra Pradesh, India	IN	IN02	18.4333	79.15	-2099805	0							4	Nalgonda, Andhra Pradesh, India	IN	IN02	17.05	79.2667	-2105509	20200926	https://www.newindianexpress.com/states/telangana/2020/sep/26/hyderabad-honour-killing-facing-threat-couple-went-into-hiding-soon-after-marriage-2201966.html
948772131	20200926	202009	2020	2020.7288	COP	POLICE						COP													1	010	010	01	1	0.0	2	1	2	-2.21130221130221	5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	0							5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	20200926	https://www.ucanews.com/news/police-remove-crosses-in-indias-karnataka-state/89666
948772132	20200926	202009	2020	2020.7288	COP	POLICE						COP													0	010	010	01	1	0.0	7	1	7	-4.18006430868168	4	Nalgonda, Andhra Pradesh, India	IN	IN02	17.05	79.2667	-2105509	0							4	Nalgonda, Andhra Pradesh, India	IN	IN02	17.05	79.2667	-2105509	20200926	https://www.newindianexpress.com/states/telangana/2020/sep/26/hyderabad-honour-killing-facing-threat-couple-went-into-hiding-soon-after-marriage-2201966.html
948772138	20200926	202009	2020	2020.7288	COP	POLICE						COP													1	111	111	11	3	-2.0	4	1	4	-5.55555555555555	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200926	https://english.newsnationtv.com/auto/bikes/new-harley-davidson-will-not-hit-indian-roads-company-closed-its-business-159539.html
948772148	20200926	202009	2020	2020.7288	COP	POLICE						COP			CAN	CANADA	CAN								1	173	173	17	4	-5.0	2	1	2	-3.28542094455852	4	Bhiwandi, Maharashtra, India	IN	IN16	19.3	73.0667	-2091610	4	Bhiwandi, Maharashtra, India	IN	IN16	19.3	73.0667	-2091610	4	Bhiwandi, Maharashtra, India	IN	IN16	19.3	73.0667	-2091610	20200926	https://english.newsnationtv.com/entertainment/bollywood/mp-navneet-kaur-raise-questions-on-hiding-names-of-male-artists-in-bollywood-drugs-drugs-case-159546.html
948772149	20200926	202009	2020	2020.7288	COP	POLICE						COP			CHR	CHRISTIAN				CHR					1	112	112	11	3	-2.0	2	1	2	-2.21130221130221	4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20200926	https://www.ucanews.com/news/police-remove-crosses-in-indias-karnataka-state/89666
