943961923	20200901	202009	2020	2020.6603	INDGOV	KERALA	IND					GOV			IRQ	ASSUR	IRQ								1	193	193	19	4	-10.0	2	1	2	2.26244343891402	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	20200901	https://www.firstpost.com/entertainment/cu-soon-movie-review-fahadh-faasil-friends-snatch-innovation-from-the-jaws-of-the-lockdown-for-a-clever-thriller-8773281.html
943961924	20200901	202009	2020	2020.6603	INDGOVHLH	GHULAM NABI AZAD	IND					GOV	HLH												1	010	010	01	1	0.0	50	5	50	-1.41830374916423	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200901	https://www.orissapost.com/bihar-polls-congress-set-to-start-virtual-campaign-from-tuesday/
943961963	20200901	202009	2020	2020.6603	JUD	SUPREME COURT						JUD													1	010	010	01	1	0.0	15	1	9	-1.7797133911511	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200901	https://thewire.in/rights/prashant-bhushan-contempt-supreme-court-truth-statement
943961970	20200901	202009	2020	2020.6603	JUD	JUDGE						JUD													1	080	080	08	2	5.0	13	2	13	1.70829616413916	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200901	https://www.thenews.com.pk/print/708386-when-mahatma-gandhi-refused-to-apologise-to-court-for-contempt
943961974	20200901	202009	2020	2020.6603	JUD	JUDGE						JUD													0	160	160	16	4	-4.0	10	1	10	-4.21052631578947	4	Ahmedabad, Gujarat, India	IN	IN09	23.0333	72.6167	-2088270	0							4	Ahmedabad, Gujarat, India	IN	IN09	23.0333	72.6167	-2088270	20200901	https://www.thenews.com.pk/print/708386-when-mahatma-gandhi-refused-to-apologise-to-court-for-contempt
943961981	20200901	202009	2020	2020.6603	JUD	SUPREME COURT						JUD			EDU	STUDENT						EDU			1	110	110	11	3	-2.0	10	1	10	-4.70588235294117	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	20200901	https://news.yahoo.com/jee-india-holds-crucial-college-033736048.html
943961982	20200901	202009	2020	2020.6603	JUD	SUPREME COURT						JUD			EDU	STUDENT						EDU			1	110	110	11	3	-2.0	30	3	30	-4.97807514962093	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200901	https://www.bbc.co.uk/news/world-asia-india-53974724
943961984	20200901	202009	2020	2020.6603	JUD	SUPREME COURT						JUD			IND	NEW DELHI	IND								1	025	025	02	1	-0.3	1	1	1	0.83963056255248	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200901	https://thewire.in/rights/prashant-bhushan-contempt-supreme-court-truth-statement
943961986	20200901	202009	2020	2020.6603	JUD	ADVOCATE						JUD			MED	PUBLISHER						MED			1	0841	084	08	2	7.0	8	1	8	-4.21052631578947	4	Ahmedabad, Gujarat, India	IN	IN09	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	23.0333	72.6167	-2088270	20200901	https://www.thenews.com.pk/print/708386-when-mahatma-gandhi-refused-to-apologise-to-court-for-contempt
943961987	20200901	202009	2020	2020.6603	JUD	ADVOCATE						JUD			MED	PUBLISHER						MED			1	0841	084	08	2	7.0	2	1	2	-4.21052631578947	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Ahmedabad, Gujarat, India	IN	IN09	23.0333	72.6167	-2088270	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200901	https://www.thenews.com.pk/print/708386-when-mahatma-gandhi-refused-to-apologise-to-court-for-contempt
943961988	20200901	202009	2020	2020.6603	JUD	SUPREME COURT						JUD			OPP	ACTIVIST						OPP			1	173	173	17	4	-5.0	3	1	3	0.83963056255248	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200901	https://thewire.in/rights/prashant-bhushan-contempt-supreme-court-truth-statement
943961993	20200901	202009	2020	2020.6603	KHM	CAMBODIA	KHM								SGP	SINGAPORE	SGP								1	111	111	11	3	-2.0	2	1	2	5.79710144927536	1	India	IN	IN	20	77	IN	1	Micronesia	FM	FM	5	152	FM	1	Singapore	SN	SN	1.366667	103.8	SN	20200901	https://www.phnompenhpost.com/business/singapore-building-firms-lauded-fruitful-overseas-ventures
943962015	20200901	202009	2020	2020.6603	LEG	PARLIAMENT						LEG													0	046	046	04	1	7.0	5	1	5	-1.79041600842549	4	Hindustan, India (general), India	IN	IN00	28	76	-3414754	0							4	Hindustan, India (general), India	IN	IN00	28	76	-3414754	20200901	https://www.firstpost.com/politics/pranab-mukherjee-dies-at-84-a-look-back-at-former-presidents-relationship-with-the-congress-8696391.html
943962016	20200901	202009	2020	2020.6603	LEG	CONGRESS						LEG													1	082	082	08	2	5.0	10	1	10	1.04011887072808	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	0							4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200901	https://thewire.in/politics/pranab-mukherjee-obituary-congress-bjp-rss-modi-sonia-indira-gandhi
943962023	20200901	202009	2020	2020.6603	LEG	PARLIAMENT						LEG			IND	HINDUSTAN	IND								0	046	046	04	1	7.0	5	1	5	-1.79041600842549	4	Hindustan, India (general), India	IN	IN00	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	28	76	-3414754	20200901	https://www.firstpost.com/politics/pranab-mukherjee-dies-at-84-a-look-back-at-former-presidents-relationship-with-the-congress-8696391.html
943962029	20200901	202009	2020	2020.6603	MED	MEDIA						MED													0	036	036	03	1	4.0	10	1	10	-1.79041600842549	4	Hindustan, India (general), India	IN	IN00	28	76	-3414754	0							4	Hindustan, India (general), India	IN	IN00	28	76	-3414754	20200901	https://www.firstpost.com/politics/pranab-mukherjee-dies-at-84-a-look-back-at-former-presidents-relationship-with-the-congress-8696391.html
943962069	20200901	202009	2020	2020.6603	MNCIND	TATA MOTORS	IND					MNC													0	071	071	07	2	7.4	10	1	10	0	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200901	https://economictimes.indiatimes.com/markets/expert-view/market-near-peak-likely-to-trade-in-a-range-for-some-time-nitin-raheja/articleshow/77863502.cms
943962101	20200901	202009	2020	2020.6603	NZL	CHRISTCHURCH	NZL								FJI	FIJI	FJI								1	042	042	04	1	1.9	18	2	18	-0.668896321070233	1	New Zealand	NZ	NZ	-42	174	NZ	4	Nadi, Western, Fiji	FJ	FJ05	-17.8	177.417	-1191076	1	India	IN	IN	20	77	IN	20200901	https://www.fbcnews.com.fj/news/covid-19/five-did-not-contract-covid-19-in-fiji-says-minister/
943962102	20200901	202009	2020	2020.6603	NZL	CHRISTCHURCH	NZL								FJI	FIJI	FJI								1	042	042	04	1	1.9	8	2	8	-0.668896321070233	1	New Zealand	NZ	NZ	-42	174	NZ	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200901	https://www.fbcnews.com.fj/news/covid-19/five-did-not-contract-covid-19-in-fiji-says-minister/
943962113	20200901	202009	2020	2020.6603	NZLGOV	NEW ZEALAND	NZL					GOV			FJI	FIJI	FJI								1	042	042	04	1	1.9	5	1	5	0.826446280991734	1	India	IN	IN	20	77	IN	1	Fiji	FJ	FJ	-18	178	FJ	1	Fiji	FJ	FJ	-18	178	FJ	20200901	https://www.fbcnews.com.fj/news/covid-19/nz-cases-travelled-via-fiji/
943962128	20200901	202009	2020	2020.6603	OPP	ACTIVIST						OPP			JUD	SUPREME COURT						JUD			1	025	025	02	1	-0.3	2	1	2	0.83963056255248	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200901	https://thewire.in/rights/prashant-bhushan-contempt-supreme-court-truth-statement
943962185	20200901	202009	2020	2020.6603	SAU	SAUDI ARABIA	SAU								ISR	ISRAEL	ISR								0	036	036	03	1	4.0	1	1	1	0.91514143094842	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	24.6408	46.7728	-3093009	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	1	India	IN	IN	20	77	IN	20200901	https://www.timesofisrael.com/uae-to-palestinians-we-still-back-palestinian-state-with-e-jerusalem-capital/
943962382	20200901	202009	2020	2020.6603	VNM	VIETNAM	VNM								IGOSEAASN	ASEAN	SEA	ASN				IGO			1	190	190	19	4	-10.0	2	1	2	2.5369978858351	4	Mekong Delta, Vietnam (general), Vietnam, Republic Of	VM	VM00	10.3333	106.667	-3721424	1	India	IN	IN	20	77	IN	4	Mekong Delta, Vietnam (general), Vietnam, Republic Of	VM	VM00	10.3333	106.667	-3721424	20200901	http://en.dangcongsan.vn/vietnam-in-foreigners-eyes/indian-newswire-india-vietnam-deepen-relationship-559688.html
943962383	20200901	202009	2020	2020.6603	VNM	VIETNAM	VNM								IGOSEAASN	ASEAN	SEA	ASN				IGO			1	190	190	19	4	-10.0	8	1	8	2.5369978858351	1	India	IN	IN	20	77	IN	4	Mekong Delta, Vietnam (general), Vietnam, Republic Of	VM	VM00	10.3333	106.667	-3721424	4	Mekong Delta, Vietnam (general), Vietnam, Republic Of	VM	VM00	10.3333	106.667	-3721424	20200901	http://en.dangcongsan.vn/vietnam-in-foreigners-eyes/indian-newswire-india-vietnam-deepen-relationship-559688.html
943962391	20200901	202009	2020	2020.6603	ben	BENGALI			ben						HIN	HINDU				HIN					0	046	046	04	1	7.0	4	1	4	1.04011887072808	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Nagpur, Maharashtra, India	IN	IN16	21.15	79.1	-2105396	20200901	https://thewire.in/politics/pranab-mukherjee-obituary-congress-bjp-rss-modi-sonia-indira-gandhi
943962392	20200901	202009	2020	2020.6603	ben	BENGALI			ben						HIN	HINDU				HIN					0	046	046	04	1	7.0	6	1	6	1.04011887072808	4	Nagpur, Maharashtra, India	IN	IN16	21.15	79.1	-2105396	4	Nagpur, Maharashtra, India	IN	IN16	21.15	79.1	-2105396	4	Nagpur, Maharashtra, India	IN	IN16	21.15	79.1	-2105396	20200901	https://thewire.in/politics/pranab-mukherjee-obituary-congress-bjp-rss-modi-sonia-indira-gandhi
943962748	20200825	202008	2020	2020.6438	JUD	ADVOCATE						JUD			CRM	CRIMINAL						CRM			0	172	172	17	4	-5.0	10	1	10	-4.17227456258412	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200901	https://indianexpress.com/article/live-news/top-news-today-briefing-6578270/
943962778	20200901	202009	2020	2020.6603											CRM	MISCREANT						CRM			0	190	190	19	4	-10.0	3	1	3	-5.06811989100817	0							4	Pipra, Bihar, India	IN	IN34	26.4833	84.9667	-2108029	4	Pipra, Bihar, India	IN	IN34	26.4833	84.9667	-2108029	20200901	https://indiankanoon.org/doc/96405075/
943962779	20200901	202009	2020	2020.6603											CRM	MISCREANT						CRM			0	190	190	19	4	-10.0	2	1	2	-5.06811989100817	0							5	State Of Jharkhand, Jharkhand, India	IN	IN38	23.75	85.5	6240778	5	State Of Jharkhand, Jharkhand, India	IN	IN38	23.75	85.5	6240778	20200901	https://indiankanoon.org/doc/96405075/
943962798	20200901	202009	2020	2020.6603											GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	10	1	10	-3.82165605095542	0							4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200901	https://timesofindia.indiatimes.com/city/ludhiana/scholarship-row-punjab-cm-amarinder-singh-raps-centre-probe/articleshow/77862612.cms
943962800	20200901	202009	2020	2020.6603											GOV	MINIST						GOV			1	043	043	04	1	2.8	4	1	4	0.87939698492462	0							4	Sunak, Gujarat, India	IN	IN09	23.6167	73.2833	-2112154	4	Sunak, Gujarat, India	IN	IN09	23.6167	73.2833	-2112154	20200901	https://www.dawn.com/news/1577333/getting-ahead
943962801	20200901	202009	2020	2020.6603											GOV	MINIST						GOV			1	043	043	04	1	2.8	6	1	6	0.87939698492462	0							4	Stanford, Leicestershire, United Kingdom	UK	UKH5	52.7833	-1.18333	-2608567	4	Sunak, Gujarat, India	IN	IN09	23.6167	73.2833	-2112154	20200901	https://www.dawn.com/news/1577333/getting-ahead
943962806	20200901	202009	2020	2020.6603											GOV	MINISTRY						GOV			1	080	080	08	2	5.0	45	4	35	-4.4092183218846	0							1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200901	https://www.news18.com/news/business/manufacturing-construction-and-hospitality-sectors-leading-india-to-its-worst-recession-ever-2837399.html
943962809	20200901	202009	2020	2020.6603											HLH	HOSPITAL						HLH			0	036	036	03	1	4.0	6	1	6	-5.06811989100817	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200901	https://indiankanoon.org/doc/96405075/
943962810	20200901	202009	2020	2020.6603											HLH	HOSPITAL						HLH			0	036	036	03	1	4.0	4	1	4	-5.06811989100817	0							5	State Of Jharkhand, Jharkhand, India	IN	IN38	23.75	85.5	6240778	5	State Of Jharkhand, Jharkhand, India	IN	IN38	23.75	85.5	6240778	20200901	https://indiankanoon.org/doc/96405075/
943962813	20200901	202009	2020	2020.6603											HLH	HOSPITAL						HLH			0	043	043	04	1	2.8	3	1	3	-5.06811989100817	0							5	State Of Assam, Assam, India	IN	IN03	26	93	-2089251	5	State Of Assam, Assam, India	IN	IN03	26	93	-2089251	20200901	https://indiankanoon.org/doc/96405075/
943962814	20200901	202009	2020	2020.6603											HLH	HOSPITAL						HLH			0	043	043	04	1	2.8	2	1	2	-5.06811989100817	0							5	State Of Jharkhand, Jharkhand, India	IN	IN38	23.75	85.5	6240778	5	State Of Jharkhand, Jharkhand, India	IN	IN38	23.75	85.5	6240778	20200901	https://indiankanoon.org/doc/96405075/
943962821	20200901	202009	2020	2020.6603											IND	KOLKATA	IND								1	043	043	04	1	2.8	27	7	25	-0.359582567208858	0							4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200901	https://indiankanoon.org/doc/96405075/
943962822	20200901	202009	2020	2020.6603											IND	KOLKATA	IND								0	043	043	04	1	2.8	1	1	1	-5.06811989100817	0							5	State Of Jharkhand, Jharkhand, India	IN	IN38	23.75	85.5	6240778	5	State Of Jharkhand, Jharkhand, India	IN	IN38	23.75	85.5	6240778	20200901	https://indiankanoon.org/doc/96405075/
943962845	20200901	202009	2020	2020.6603											MIL	COMMANDER						MIL			1	046	046	04	1	7.0	20	2	20	-2.63543191800879	0							4	Chushul, Jammu and Kashmir, India	IN	IN12	33.605	78.6351	-2093629	4	Chushul, Jammu and Kashmir, India	IN	IN12	33.605	78.6351	-2093629	20200901	http://www.asianage.com/india/all-india/010920/india-thwarts-another-chinese-incursion-in-ladakh.html
943962969	20200901	202009	2020	2020.6603	BUS	COMPANY						BUS													1	120	120	12	3	-4.0	100	9	75	-3.7521833983348	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200901	https://economictimes.indiatimes.com/news/politics-and-nation/rahul-gandhi-demands-probe-into-operations-of-facebook-whatsapp-in-india/articleshow/77864302.cms
943962983	20200901	202009	2020	2020.6603	BUS	COMPANIES						BUS			GOVMIL	DEFENCE MINIST						GOV	MIL		1	060	060	06	2	6.0	9	1	7	2.2508038585209	4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20200901	https://www.business-standard.com/article/markets/stocks-to-watch-l-t-beml-telcos-banks-autos-ongc-bharti-infratel-120090100187_1.html
943962987	20200901	202009	2020	2020.6603	BUS	COMPANIES						BUS			MILMIL	ARMY						MIL	MIL		1	0332	033	03	1	5.2	2	1	2	2.2508038585209	4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20200901	https://www.business-standard.com/article/markets/stocks-to-watch-l-t-beml-telcos-banks-autos-ongc-bharti-infratel-120090100187_1.html
943962988	20200901	202009	2020	2020.6603	BUS	COMPANIES						BUS			MILMIL	ARMY						MIL	MIL		1	0332	033	03	1	5.2	3	1	3	2.2508038585209	4	Shalimar, West Bengal, India	IN	IN28	22.55	88.3167	-2110920	4	Shalimar, West Bengal, India	IN	IN28	22.55	88.3167	-2110920	4	Shalimar, West Bengal, India	IN	IN28	22.55	88.3167	-2110920	20200901	https://www.business-standard.com/article/markets/stocks-to-watch-l-t-beml-telcos-banks-autos-ongc-bharti-infratel-120090100187_1.html
943963004	20200901	202009	2020	2020.6603	CHN	CHINESE	CHN																		0	014	014	01	1	0.0	4	2	4	-2.63543191800879	1	China	CH	CH	35	105	CH	0							4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200901	http://www.asianage.com/india/all-india/010920/india-thwarts-another-chinese-incursion-in-ladakh.html
943963016	20200901	202009	2020	2020.6603	CHN	CHINESE	CHN								CHNMIL	CHINA	CHN					MIL			0	112	112	11	3	-2.0	4	2	4	-2.63543191800879	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200901	http://www.asianage.com/india/all-india/010920/india-thwarts-another-chinese-incursion-in-ladakh.html
943963028	20200901	202009	2020	2020.6603	CHNMIL	CHINESE	CHN					MIL													0	112	112	11	3	-2.0	12	2	12	-2.63543191800879	1	China	CH	CH	35	105	CH	0							4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200901	http://www.asianage.com/india/all-india/010920/india-thwarts-another-chinese-incursion-in-ladakh.html
943963032	20200901	202009	2020	2020.6603	COP	POLICE						COP													0	010	010	01	1	0.0	3	1	3	-5.06811989100817	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200901	https://indiankanoon.org/doc/96405075/
943963033	20200901	202009	2020	2020.6603	COP	POLICE						COP													0	010	010	01	1	0.0	1	1	1	-5.06811989100817	5	State Of Jharkhand, Jharkhand, India	IN	IN38	23.75	85.5	6240778	0							5	State Of Jharkhand, Jharkhand, India	IN	IN38	23.75	85.5	6240778	20200901	https://indiankanoon.org/doc/96405075/
943963041	20200901	202009	2020	2020.6603	COP	POLICE						COP													0	072	072	07	2	8.3	4	1	4	-5.06811989100817	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200901	https://indiankanoon.org/doc/96405075/
943963044	20200901	202009	2020	2020.6603	COP	POLICE						COP													0	130	130	13	3	-4.4	6	1	6	-5.06811989100817	4	Muzaffarpur, Bihar, India	IN	IN34	26.1167	85.4	-2105246	0							4	Muzaffarpur, Bihar, India	IN	IN34	26.1167	85.4	-2105246	20200901	https://indiankanoon.org/doc/96405075/
943963045	20200901	202009	2020	2020.6603	COP	POLICE						COP													0	130	130	13	3	-4.4	4	1	4	-5.06811989100817	5	State Of Jharkhand, Jharkhand, India	IN	IN38	23.75	85.5	6240778	0							5	State Of Jharkhand, Jharkhand, India	IN	IN38	23.75	85.5	6240778	20200901	https://indiankanoon.org/doc/96405075/
943963074	20200901	202009	2020	2020.6603	COPGOV	POLICE						COP	GOV		COP	POLICE						COP			0	072	072	07	2	8.3	10	1	10	-5.06811989100817	5	State Of Haryana, Haryana, India	IN	IN10	29	76	-2097281	5	State Of Haryana, Haryana, India	IN	IN10	29	76	-2097281	5	State Of Haryana, Haryana, India	IN	IN10	29	76	-2097281	20200901	https://indiankanoon.org/doc/96405075/
943963076	20200901	202009	2020	2020.6603	CRM	MISCREANT						CRM													0	183	183	18	4	-10.0	3	1	3	-5.06811989100817	4	Chhapra, Bihar, India	IN	IN34	25.7667	84.75	-2093165	0							4	Chhapra, Bihar, India	IN	IN34	25.7667	84.75	-2093165	20200901	https://indiankanoon.org/doc/96405075/
943963077	20200901	202009	2020	2020.6603	CRM	MISCREANT						CRM													0	183	183	18	4	-10.0	12	1	6	-5.06811989100817	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200901	https://indiankanoon.org/doc/96405075/
943963078	20200901	202009	2020	2020.6603	CRM	MISCREANT						CRM													0	183	183	18	4	-10.0	10	1	4	-5.06811989100817	5	State Of Jharkhand, Jharkhand, India	IN	IN38	23.75	85.5	6240778	0							5	State Of Jharkhand, Jharkhand, India	IN	IN38	23.75	85.5	6240778	20200901	https://indiankanoon.org/doc/96405075/
943963080	20200901	202009	2020	2020.6603	CRM	MISCREANT						CRM			HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	3	1	3	-5.06811989100817	5	State Of Assam, Assam, India	IN	IN03	26	93	-2089251	5	State Of Assam, Assam, India	IN	IN03	26	93	-2089251	5	State Of Assam, Assam, India	IN	IN03	26	93	-2089251	20200901	https://indiankanoon.org/doc/96405075/
943963081	20200901	202009	2020	2020.6603	CRM	MISCREANT						CRM			HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	2	1	2	-5.06811989100817	5	State Of Jharkhand, Jharkhand, India	IN	IN38	23.75	85.5	6240778	5	State Of Jharkhand, Jharkhand, India	IN	IN38	23.75	85.5	6240778	5	State Of Jharkhand, Jharkhand, India	IN	IN38	23.75	85.5	6240778	20200901	https://indiankanoon.org/doc/96405075/
943963117	20200901	202009	2020	2020.6603	DEUGOV	ANGELA MERKEL	DEU					GOV			DEU	GERMANY	DEU								1	046	046	04	1	7.0	4	1	4	-4.82553823311061	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200901	https://indianexpress.com/article/explained/facebook-hate-speech-bias-content-moderation-bjp-wsj-report-6578318/
943963118	20200901	202009	2020	2020.6603	DEUGOV	ANGELA MERKEL	DEU					GOV			REF	REFUGEE						REF			1	040	040	04	1	1.0	6	1	6	-4.82553823311061	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200901	https://indianexpress.com/article/explained/facebook-hate-speech-bias-content-moderation-bjp-wsj-report-6578318/
943963155	20200901	202009	2020	2020.6603	EDU	STUDENT						EDU			JAM	JAMAICA	JAM								1	042	042	04	1	1.9	1	1	1	0.87939698492462	4	Mirpur, Punjab, Pakistan	PK	PK04	33.0472	72.0947	256931	4	Mirpur, Punjab, Pakistan	PK	PK04	33.0472	72.0947	256931	4	Sunak, Gujarat, India	IN	IN09	23.6167	73.2833	-2112154	20200901	https://www.dawn.com/news/1577333/getting-ahead
943963157	20200901	202009	2020	2020.6603	EDU	STUDENT						EDU			JAM	JAMAICA	JAM								1	042	042	04	1	1.9	1	1	1	0.87939698492462	1	Jamaica	JM	JM	18.25	-77.5	JM	1	Jamaica	JM	JM	18.25	-77.5	JM	4	Sunak, Gujarat, India	IN	IN09	23.6167	73.2833	-2112154	20200901	https://www.dawn.com/news/1577333/getting-ahead
943963204	20200901	202009	2020	2020.6603	GBR	UNITED KINGDOM	GBR																		1	190	190	19	4	-10.0	1	1	1	0.0775795190069801	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200901	https://www.news18.com/news/india/from-birbhums-poltu-to-president-in-rashtrapati-bhavan-pranab-mukherjees-illustrious-journey-in-politics-2837259.html
943963214	20200901	202009	2020	2020.6603	GBR	BRITISH	GBR								REB	FREEDOM FIGHTER						REB			1	173	173	17	4	-5.0	7	1	7	0.0775795190069801	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200901	https://www.news18.com/news/india/from-birbhums-poltu-to-president-in-rashtrapati-bhavan-pranab-mukherjees-illustrious-journey-in-politics-2837259.html
943963223	20200901	202009	2020	2020.6603	GOV	ADMINISTRATION						GOV													1	036	036	03	1	4.0	10	1	10	-3.98773006134969	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	0							4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200901	https://timesofindia.indiatimes.com/city/ludhiana/dist-admn-feels-covid-peak-will-arrive-in-mid-september/articleshow/77859241.cms
943963225	20200901	202009	2020	2020.6603	GOV	GOVERNMENT						GOV													1	040	040	04	1	1.0	10	1	10	-3.82165605095542	4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	0							4	Ludhiana, Punjab, India	IN	IN23	30.9	75.85	-2102840	20200901	https://timesofindia.indiatimes.com/city/ludhiana/scholarship-row-punjab-cm-amarinder-singh-raps-centre-probe/articleshow/77862612.cms
943963226	20200901	202009	2020	2020.6603	GOV	MINIST						GOV													1	042	042	04	1	1.9	4	1	4	0.87939698492462	4	Sunak, Gujarat, India	IN	IN09	23.6167	73.2833	-2112154	0							4	Sunak, Gujarat, India	IN	IN09	23.6167	73.2833	-2112154	20200901	https://www.dawn.com/news/1577333/getting-ahead
943963227	20200901	202009	2020	2020.6603	GOV	MINIST						GOV													1	042	042	04	1	1.9	6	1	6	0.87939698492462	4	Stanford, Leicestershire, United Kingdom	UK	UKH5	52.7833	-1.18333	-2608567	0							4	Sunak, Gujarat, India	IN	IN09	23.6167	73.2833	-2112154	20200901	https://www.dawn.com/news/1577333/getting-ahead
943963231	20200901	202009	2020	2020.6603	GOV	CHANCELLOR						GOV													1	051	051	05	1	3.4	3	1	3	0.87939698492462	4	Sunak, Gujarat, India	IN	IN09	23.6167	73.2833	-2112154	0							4	Sunak, Gujarat, India	IN	IN09	23.6167	73.2833	-2112154	20200901	https://www.dawn.com/news/1577333/getting-ahead
