945683811	20200910	202009	2020	2020.6849	IND	MUMBAI	IND																		1	172	172	17	4	-5.0	1	1	1	-7.34463276836154	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200910	https://www.tribuneindia.com/news/editorials/a-tragic-farce-139038
945683812	20200910	202009	2020	2020.6849	IND	BIHAR	IND																		1	173	173	17	4	-5.0	4	1	4	-4.6875	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200910	https://www.ndtv.com/india-news/maharashtra-ncp-chief-jayant-patils-poser-to-devendra-fadnavis-why-hindi-2293085
945683813	20200910	202009	2020	2020.6849	IND	MUMBAI	IND								BUS	BOSS						BUS			1	043	043	04	1	2.8	3	1	3	0.166133340884851	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Bandra, Maharashtra, India	IN	IN16	19.0667	72.8333	82619	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200910	https://mumbaimirror.indiatimes.com/entertainment/bollywood/salman-khan-returns-to-sets-from-october-1-with-premiere-episode-of-bigg-boss-14-followed-by-radhe/articleshow/78023873.cms
945683814	20200910	202009	2020	2020.6849	IND	DELHI	IND								BUS	CORPORATION						BUS			1	043	043	04	1	2.8	5	4	5	4.47868852459017	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200910	https://www.business-standard.com/article/current-affairs/uttar-pradesh-government-allows-resumption-of-interstate-bus-services-120091000025_1.html
945683815	20200910	202009	2020	2020.6849	IND	DELHI	IND								BUS	CORPORATION						BUS			1	043	043	04	1	2.8	11	4	11	4.47868852459017	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200910	https://www.business-standard.com/article/current-affairs/uttar-pradesh-government-allows-resumption-of-interstate-bus-services-120091000025_1.html
945683816	20200910	202009	2020	2020.6849	IND	MUMBAI	IND								BUS	BOSS						BUS			1	043	043	04	1	2.8	3	1	3	0.166133340884851	4	Panvel, Maharashtra, India	IN	IN16	18.9833	73.1	-2107152	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Panvel, Maharashtra, India	IN	IN16	18.9833	73.1	-2107152	20200910	https://mumbaimirror.indiatimes.com/entertainment/bollywood/salman-khan-returns-to-sets-from-october-1-with-premiere-episode-of-bigg-boss-14-followed-by-radhe/articleshow/78023873.cms
945683817	20200910	202009	2020	2020.6849	IND	MAHARASHTRA	IND								CRM	MAFIA						CRM			1	1712	171	17	4	-9.2	10	1	10	-5.97826086956522	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200910	https://www.tribuneindia.com/news/nation/high-court-stays-demolition-at-kanganas-house-138957
945683818	20200910	202009	2020	2020.6849	IND	MUMBAI	IND								sen	SENA			sen						0	110	110	11	3	-2.0	2	1	2	-7.70750988142292	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Shiv, Rajasthan, India	IN	IN24	26.1833	71.25	-2111141	4	Shiv, Rajasthan, India	IN	IN24	26.1833	71.25	-2111141	20200910	https://mumbaimirror.indiatimes.com/mumbai/civic/bmc-bulldozes-bungalow-kangana-brazens-it-out/articleshow/78029293.cms
945683819	20200910	202009	2020	2020.6849	INDCOP	MUMBAI	IND					COP			sen	SENA			sen						0	110	110	11	3	-2.0	2	1	2	-7.70750988142292	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200910	https://mumbaimirror.indiatimes.com/mumbai/civic/bmc-bulldozes-bungalow-kangana-brazens-it-out/articleshow/78029293.cms
945683820	20200910	202009	2020	2020.6849	IRL	TARA	IRL																		0	020	020	02	1	3.0	8	1	8	0.67114093959732	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200910	https://mumbaimirror.indiatimes.com/entertainment/bollywood/salman-khan-returns-to-sets-from-october-1-with-premiere-episode-of-bigg-boss-14-followed-by-radhe/articleshow/78023873.cms
945683822	20200910	202009	2020	2020.6849	IRL	TARA	IRL								EDU	STUDENT						EDU			0	020	020	02	1	3.0	8	1	8	0.67114093959732	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200910	https://mumbaimirror.indiatimes.com/entertainment/bollywood/salman-khan-returns-to-sets-from-october-1-with-premiere-episode-of-bigg-boss-14-followed-by-radhe/articleshow/78023873.cms
945683867	20200910	202009	2020	2020.6849	JUD	SPECIAL COURT						JUD													1	112	112	11	3	-2.0	77	8	70	-8.36468840643811	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200910	https://www.hindustantimes.com/india-news/rhea-chakraborty-bail-plea-hearing-today-all-you-need-to-know/story-RbrrcBExvQVXPoNj8McYiI.html
945683916	20200910	202009	2020	2020.6849	LEG	CONGRESS						LEG													1	012	012	01	1	-0.4	10	1	10	-0.5730659025788	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200910	https://www.tribuneindia.com/news/this-day-that-year/gradual-progressive-non-co-operation-139041
945683923	20200910	202009	2020	2020.6849	LEG	LEGISLATURE						LEG													1	083	083	08	2	5.0	10	1	10	-4.61538461538461	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200910	https://mumbaimirror.indiatimes.com/mumbai/other/crime-record-not-a-hurdle-for-co-op-society-polls/articleshow/78029235.cms
945683924	20200910	202009	2020	2020.6849	LEG	CONGRESS						LEG													1	1041	104	10	3	-5.0	2	1	2	-1.33779264214047	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200910	https://www.tribuneindia.com/news/nation/hold-lok-sabha-deputy-speaker-poll-congress-writes-to-om-birla-139035
945683929	20200910	202009	2020	2020.6849	LEG	CONGRESS						LEG			COP	DEPUTY						COP			1	1041	104	10	3	-5.0	8	1	8	-1.33779264214047	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200910	https://www.tribuneindia.com/news/nation/hold-lok-sabha-deputy-speaker-poll-congress-writes-to-om-birla-139035
945683930	20200910	202009	2020	2020.6849	LEG	LEGISLATURE						LEG			CRM	CRIMINAL						CRM			1	083	083	08	2	5.0	10	1	10	-4.61538461538461	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200910	https://mumbaimirror.indiatimes.com/mumbai/other/crime-record-not-a-hurdle-for-co-op-society-polls/articleshow/78029235.cms
945683931	20200910	202009	2020	2020.6849	LEG	LEGISLATURE						LEG			CRM	CRIMINAL						CRM			1	172	172	17	4	-5.0	10	1	10	-4.61538461538461	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200910	https://mumbaimirror.indiatimes.com/mumbai/other/crime-record-not-a-hurdle-for-co-op-society-polls/articleshow/78029235.cms
945683986	20200910	202009	2020	2020.6849	MIL	FIGHTER JET						MIL			CHN	CHINA	CHN								0	190	190	19	4	-10.0	2	1	2	1.90779014308426	4	Ambala, Haryana, India	IN	IN10	30.3783	76.7808	-2088644	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200910	https://www.indiatoday.in/india/story/rafale-induction-live-updates-iaf-ambala-air-base-ceremony-rajnath-singh-1720299-2020-09-10
945683987	20200910	202009	2020	2020.6849	MIL	FIGHTER JET						MIL			CHN	CHINA	CHN								0	190	190	19	4	-10.0	8	1	8	1.90779014308426	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	1	China	CH	CH	35	105	CH	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200910	https://www.indiatoday.in/india/story/rafale-induction-live-updates-iaf-ambala-air-base-ceremony-rajnath-singh-1720299-2020-09-10
945683988	20200910	202009	2020	2020.6849	MIL	COMBAT JET						MIL			UAF	FIGHTER						UAF			0	043	043	04	1	2.8	3	3	3	-1.06656867385834	4	Chengdu, Sichuan, China	CH	CH32	30.6667	104.067	-1900349	4	Ambala, Haryana, India	IN	IN10	30.3783	76.7808	-2088644	4	Chengdu, Sichuan, China	CH	CH32	30.6667	104.067	-1900349	20200910	https://www.msn.com/en-in/news/world/heres-how-rafale-fighter-jet-can-give-iaf-huge-edge-over-china-and-pakistan/ar-BB18Syzs
945683997	20200910	202009	2020	2020.6849	MNCGBRHLH	ASTRAZENECA	GBR					MNC	HLH		EDU	UNIVERSITY						EDU			1	010	010	01	1	0.0	10	1	10	-2.82485875706215	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200910	https://www.tribuneindia.com/news/nation/covid-19-oxford-vaccine-on-hold-after-1-taken-ill-138909
945683998	20200910	202009	2020	2020.6849	MNCGBRHLH	ASTRAZENECA	GBR					MNC	HLH		EDU	UNIVERSITY						EDU			0	010	010	01	1	0.0	6	1	6	-1.80505415162455	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	20200910	https://theprint.in/india/drug-regulator-sends-notice-to-serum-institute-over-astrazeneca-vaccine-trial/499343/
945683999	20200910	202009	2020	2020.6849	MNCGBRHLH	ASTRAZENECA	GBR					MNC	HLH		EDU	UNIVERSITY						EDU			0	010	010	01	1	0.0	11	2	11	-4.02752707581227	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	1	Sweden	SW	SW	62	15	SW	1	Sweden	SW	SW	62	15	SW	20200910	https://theprint.in/india/drug-regulator-sends-notice-to-serum-institute-over-astrazeneca-vaccine-trial/499343/
945684013	20200910	202009	2020	2020.6849	MNCUSA	NETFLIX	USA					MNC			MNCUSAMED	GOOGLE	USA					MNC	MED		1	090	090	09	2	-2.0	10	1	10	-8.34191555097837	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200910	https://www.tribuneindia.com/news/comment/suicide-reporting-can-do-with-new-perspective-139036
945684035	20200910	202009	2020	2020.6849	NZL	CHRISTCHURCH	NZL								FJI	FIJI	FJI								0	042	042	04	1	1.9	8	1	8	-1.99637023593466	1	India	IN	IN	20	77	IN	1	Fiji	FJ	FJ	-18	178	FJ	1	India	IN	IN	20	77	IN	20200910	https://www.stuff.co.nz/national/health/coronavirus/122724875/coronavirus-new-zealanders-can-keep-travelling-home-from-india-government-says
945684036	20200910	202009	2020	2020.6849	NZL	CHRISTCHURCH	NZL								FJI	FIJI	FJI								0	042	042	04	1	1.9	2	1	2	-1.99637023593466	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200910	https://www.stuff.co.nz/national/health/coronavirus/122724875/coronavirus-new-zealanders-can-keep-travelling-home-from-india-government-says
945684091	20200910	202009	2020	2020.6849	PAK	PAKISTAN	PAK								PTY	POLITICIAN									1	020	020	02	1	3.0	2	1	2	-4.12757973733584	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200910	https://www.thenews.com.pk/print/712689-malik-asks-politicians-to-stop-playing-politics-on-flood
945684113	20200910	202009	2020	2020.6849	RUS	RUSSIA	RUS								CHN	CHINA	CHN								1	036	036	03	1	4.0	2	1	2	6.52173913043478	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	1	India	IN	IN	20	77	IN	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20200910	https://www.tribuneindia.com/news/nation/s-jaishankar-sergey-lavrov-discuss-strategic-ties-138953
945684154	20200910	202009	2020	2020.6849	UAF	FIGHTER						UAF			FRA	FRENCH	FRA								0	190	190	19	4	-10.0	6	3	6	-1.06656867385834	4	Ambala, Haryana, India	IN	IN10	30.3783	76.7808	-2088644	1	France	FR	FR	46	2	FR	4	Chengdu, Sichuan, China	CH	CH32	30.6667	104.067	-1900349	20200910	https://www.msn.com/en-in/news/world/heres-how-rafale-fighter-jet-can-give-iaf-huge-edge-over-china-and-pakistan/ar-BB18Syzs
945684157	20200910	202009	2020	2020.6849	UAF	FIGHTER						UAF			MIL	COMBAT JET						MIL			0	042	042	04	1	1.9	3	3	3	-1.06656867385834	4	Ambala, Haryana, India	IN	IN10	30.3783	76.7808	-2088644	4	Chengdu, Sichuan, China	CH	CH32	30.6667	104.067	-1900349	4	Chengdu, Sichuan, China	CH	CH32	30.6667	104.067	-1900349	20200910	https://www.msn.com/en-in/news/world/heres-how-rafale-fighter-jet-can-give-iaf-huge-edge-over-china-and-pakistan/ar-BB18Syzs
945684466	20200910	202009	2020	2020.6849	kasCVL	KASHMIRI			kas			CVL													0	111	111	11	3	-2.0	47	5	47	-5.92319629324414	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200910	https://www.orissapost.com/bmc-receive-widespread-flak-for-demolishing-kangana-ranauts-office/
945684467	20200910	202009	2020	2020.6849	kasCVL	KASHMIRI			kas			CVL													0	111	111	11	3	-2.0	3	1	3	-6.07638888888889	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200910	https://www.orissapost.com/bmc-receive-widespread-flak-for-demolishing-kangana-ranauts-office/
945684469	20200910	202009	2020	2020.6849	sen	SENA			sen																1	120	120	12	3	-4.0	8	1	8	-5.63380281690141	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200910	https://mumbaimirror.indiatimes.com/mumbai/civic/actors-neighbour-manish-malhotra-also-accused-of-illegal-changes/articleshow/78029223.cms
945684470	20200910	202009	2020	2020.6849	sen	SENA			sen						COP	POLICE						COP			0	110	110	11	3	-2.0	4	1	4	-7.70750988142292	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200910	https://mumbaimirror.indiatimes.com/mumbai/civic/bmc-bulldozes-bungalow-kangana-brazens-it-out/articleshow/78029293.cms
945684471	20200910	202009	2020	2020.6849	sen	SENA			sen						IND	MUMBAI	IND								0	110	110	11	3	-2.0	2	1	2	-7.70750988142292	4	Shiv, Rajasthan, India	IN	IN24	26.1833	71.25	-2111141	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Shiv, Rajasthan, India	IN	IN24	26.1833	71.25	-2111141	20200910	https://mumbaimirror.indiatimes.com/mumbai/civic/bmc-bulldozes-bungalow-kangana-brazens-it-out/articleshow/78029293.cms
945684472	20200910	202009	2020	2020.6849	sen	SENA			sen						INDCOP	MUMBAI	IND					COP			0	110	110	11	3	-2.0	2	1	2	-7.70750988142292	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200910	https://mumbaimirror.indiatimes.com/mumbai/civic/bmc-bulldozes-bungalow-kangana-brazens-it-out/articleshow/78029293.cms
945685003	20200910	202009	2020	2020.6849											CHN	CHINA	CHN								1	190	190	19	4	-10.0	8	4	8	-3.53744155598053	0							4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	20200910	http://idrw.org/china-uneasy-with-india-emerging-as-an-alternate-asian-power/
945685025	20200910	202009	2020	2020.6849											GOV	FOREIGN MINIST						GOV			0	036	036	03	1	4.0	10	1	10	2.53378378378379	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200910	http://www.newsonair.com/News?title=EAM-S-Jaishankar-to-attend-SCO-Foreign-Ministers-meet-in-Moscow&id=399333
945685094	20200910	202009	2020	2020.6849											nep	NEPALI			nep						1	043	043	04	1	2.8	3	1	3	-1.19266055045872	0							1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200910	https://www.msn.com/en-xl/news/other/plan-to-replace-foreign-workers-with-nepalis-in-various-sectors-is-easier-said-than-done/ar-BB18SEnV
945685139	20200910	202009	2020	2020.6849	AUS	AUSTRALIA	AUS								GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	8	1	8	1.44329896907216	4	Canberra, Australian Capital Territory, Australia	AS	AS01	-35.2833	149.217	-1563952	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Canberra, Australian Capital Territory, Australia	AS	AS01	-35.2833	149.217	-1563952	20200910	http://idrw.org/strategic-paris-delhi-canberra-axis-gets-off-to-a-flying-start-amid-china-tension/
945685140	20200910	202009	2020	2020.6849	AUS	AUSTRALIA	AUS								GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	2	1	2	1.44329896907216	1	China	CH	CH	35	105	CH	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	1	China	CH	CH	35	105	CH	20200910	http://idrw.org/strategic-paris-delhi-canberra-axis-gets-off-to-a-flying-start-amid-china-tension/
945685183	20200910	202009	2020	2020.6849	BUS	BANK						BUS			GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	7	1	7	-1.49253731343284	4	Chushul, Jammu and Kashmir, India	IN	IN12	33.605	78.6351	-2093629	4	Reqin, Xizang, China	CH	CH14	32.203	93.603	11284824	4	Reqin, Xizang, China	CH	CH14	32.203	93.603	11284824	20200910	http://idrw.org/china-wanted-no-escalation-on-hotline-call-in-the-day-tried-to-capture-territory-at-night/
945685188	20200910	202009	2020	2020.6849	BUS	BANK						BUS			GOV	GOVERNMENT						GOV			1	173	173	17	4	-5.0	10	1	10	-1.8465909090909	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Chushul, Xizang, China	CH	CH14	29.35	90.65	-1934654	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200910	http://idrw.org/india-china-face-off-can-take-any-trajectory-but-hasnt-reached-the-threshold-of-war-top-govt-sources/
945685233	20200910	202009	2020	2020.6849	CHN	CHINA	CHN																		0	020	020	02	1	3.0	2	1	2	-4.03690888119954	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20200910	http://idrw.org/china-uneasy-with-india-emerging-as-an-alternate-asian-power/
945685238	20200910	202009	2020	2020.6849	CHN	BEIJING	CHN																		0	0874	087	08	2	10.0	8	1	8	-4.03690888119954	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200910	http://idrw.org/china-uneasy-with-india-emerging-as-an-alternate-asian-power/
945685254	20200910	202009	2020	2020.6849	CHN	CHINESE	CHN								CHNMIL	CHINA	CHN					MIL			0	011	011	01	1	-0.1	2	1	2	-0.72992700729927	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	20200910	http://idrw.org/chinese-state-media-admits-military-deployment-along-india-border/
945685255	20200910	202009	2020	2020.6849	CHN	CHINESE	CHN								CHNMIL	CHINA	CHN					MIL			0	011	011	01	1	-0.1	2	1	2	-0.72992700729927	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200910	http://idrw.org/chinese-state-media-admits-military-deployment-along-india-border/
945685258	20200910	202009	2020	2020.6849	CHN	CHINESE	CHN								GOV	FOREIGN MINIST						GOV			0	010	010	01	1	0.0	1	1	1	2.53378378378379	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20200910	http://www.newsonair.com/News?title=EAM-S-Jaishankar-to-attend-SCO-Foreign-Ministers-meet-in-Moscow&id=399333
945685261	20200910	202009	2020	2020.6849	CHN	CHINESE	CHN								GOV	FOREIGN MINIST						GOV			0	040	040	04	1	1.0	2	1	2	2.53378378378379	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20200910	http://www.newsonair.com/News?title=EAM-S-Jaishankar-to-attend-SCO-Foreign-Ministers-meet-in-Moscow&id=399333
945685263	20200910	202009	2020	2020.6849	CHN	CHINESE	CHN								GOV	FOREIGN MINIST						GOV			0	046	046	04	1	7.0	2	1	2	2.53378378378379	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20200910	http://www.newsonair.com/News?title=EAM-S-Jaishankar-to-attend-SCO-Foreign-Ministers-meet-in-Moscow&id=399333
945685285	20200910	202009	2020	2020.6849	CHNGOV	CHINESE	CHN					GOV			GOV	FOREIGN MINIST						GOV			0	036	036	03	1	4.0	6	1	6	2.53378378378379	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20200910	http://www.newsonair.com/News?title=EAM-S-Jaishankar-to-attend-SCO-Foreign-Ministers-meet-in-Moscow&id=399333
945685286	20200910	202009	2020	2020.6849	CHNGOV	CHINESE	CHN					GOV			GOV	FOREIGN MINIST						GOV			0	040	040	04	1	1.0	6	1	6	2.53378378378379	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20200910	http://www.newsonair.com/News?title=EAM-S-Jaishankar-to-attend-SCO-Foreign-Ministers-meet-in-Moscow&id=399333
945685288	20200910	202009	2020	2020.6849	CHNGOV	CHINESE	CHN					GOV			GOV	FOREIGN MINIST						GOV			0	046	046	04	1	7.0	6	1	6	2.53378378378379	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20200910	http://www.newsonair.com/News?title=EAM-S-Jaishankar-to-attend-SCO-Foreign-Ministers-meet-in-Moscow&id=399333
945685291	20200910	202009	2020	2020.6849	CHNMIL	CHINESE	CHN					MIL													0	011	011	01	1	-0.1	6	1	6	-0.72992700729927	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	0							4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	20200910	http://idrw.org/chinese-state-media-admits-military-deployment-along-india-border/
945685418	20200910	202009	2020	2020.6849	FRA	FRENCH	FRA								GOV	FOREIGN SECRETARY						GOV			0	040	040	04	1	1.0	2	1	2	1.44329896907216	4	Paris, France (general), France	FR	FR00	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	48.8667	2.33333	-1456928	4	Hindustan, India (general), India	IN	IN00	28	76	-3414754	20200910	http://idrw.org/strategic-paris-delhi-canberra-axis-gets-off-to-a-flying-start-amid-china-tension/
945685425	20200910	202009	2020	2020.6849	FRAGOV	FRANCE	FRA					GOV			GOV	FOREIGN SECRETARY						GOV			0	040	040	04	1	1.0	2	1	2	1.44329896907216	4	Paris, France (general), France	FR	FR00	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	48.8667	2.33333	-1456928	4	Hindustan, India (general), India	IN	IN00	28	76	-3414754	20200910	http://idrw.org/strategic-paris-delhi-canberra-axis-gets-off-to-a-flying-start-amid-china-tension/
945685426	20200910	202009	2020	2020.6849	FRAGOV	FRENCH	FRA					GOV			GOV	FOREIGN SECRETARY						GOV			0	040	040	04	1	1.0	6	1	6	1.44329896907216	4	Paris, France (general), France	FR	FR00	48.8667	2.33333	-1456928	4	Hindustan, India (general), India	IN	IN00	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	28	76	-3414754	20200910	http://idrw.org/strategic-paris-delhi-canberra-axis-gets-off-to-a-flying-start-amid-china-tension/
945685479	20200910	202009	2020	2020.6849	GOV	FOREIGN MINIST						GOV													0	036	036	03	1	4.0	18	2	18	-1.03923586066443	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200910	http://www.newsonair.com/News?title=EAM-S-Jaishankar-to-attend-SCO-Foreign-Ministers-meet-in-Moscow&id=399333
945685507	20200910	202009	2020	2020.6849	GOV	PRESIDENT						GOV			AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	8	1	8	1.44329896907216	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Canberra, Australian Capital Territory, Australia	AS	AS01	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	-35.2833	149.217	-1563952	20200910	http://idrw.org/strategic-paris-delhi-canberra-axis-gets-off-to-a-flying-start-amid-china-tension/
945685508	20200910	202009	2020	2020.6849	GOV	PRESIDENT						GOV			AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	2	1	2	1.44329896907216	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20200910	http://idrw.org/strategic-paris-delhi-canberra-axis-gets-off-to-a-flying-start-amid-china-tension/
