944185467	20200902	202009	2020	2020.6630	INDGOV	MAHARASHTRA	IND					GOV			INDCOP	MAHARASHTRA	IND					COP			0	020	020	02	1	3.0	18	2	18	-4.30487678070084	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200902	https://www.mid-day.com/articles/ncb-tightens-screws-on-drugs-cartels-page-3-celebs-next-target/22965292
944185585	20200902	202009	2020	2020.6630	MIL	ARMY						MIL													1	046	046	04	1	7.0	10	1	10	0	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	31.9167	77.25	-2097441	0							5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	31.9167	77.25	-2097441	20200902	https://timesofindia.indiatimes.com/india/major-26-dies-in-ladakh-after-infantry-combat-vehicle-topples-over-him/articleshow/77883659.cms
944185592	20200902	202009	2020	2020.6630	MIL	INFANTRY						MIL													1	190	190	19	4	-10.0	8	1	8	0	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	31.9167	77.25	-2097441	0							5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	31.9167	77.25	-2097441	20200902	https://timesofindia.indiatimes.com/india/major-26-dies-in-ladakh-after-infantry-combat-vehicle-topples-over-him/articleshow/77883659.cms
944185593	20200902	202009	2020	2020.6630	MIL	COMMANDER						MIL			BUS	BANK						BUS			0	036	036	03	1	4.0	6	2	6	-2.71050217382633	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	20200902	https://www.msn.com/en-in/news/other/india-tightens-security-on-borders-as-talks-continue-to-diffuse-tensions-with-china-top-developments/ar-BB18Ck4V
944185594	20200902	202009	2020	2020.6630	MIL	COMMANDER						MIL			BUS	BANK						BUS			1	040	040	04	1	1.0	8	1	8	-1.27298444130128	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	20200902	https://indianexpress.com/article/live-news/top-news-briefing-today-6579701/
944185595	20200902	202009	2020	2020.6630	MIL	COMMANDER						MIL			BUS	BANK						BUS			1	040	040	04	1	1.0	2	1	2	-1.27298444130128	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	20200902	https://indianexpress.com/article/live-news/top-news-briefing-today-6579701/
944185596	20200902	202009	2020	2020.6630	MIL	COMMANDER						MIL			BUS	BANK						BUS			0	046	046	04	1	7.0	6	2	6	-2.71050217382633	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20200902	https://www.msn.com/en-in/news/other/india-tightens-security-on-borders-as-talks-continue-to-diffuse-tensions-with-china-top-developments/ar-BB18Ck4V
944185597	20200902	202009	2020	2020.6630	MIL	COMMANDER						MIL			CHN	CHINESE	CHN								0	040	040	04	1	1.0	4	2	4	-2.71050217382633	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	20200902	https://www.msn.com/en-in/news/other/india-tightens-security-on-borders-as-talks-continue-to-diffuse-tensions-with-china-top-developments/ar-BB18Ck4V
944185598	20200902	202009	2020	2020.6630	MIL	COMMANDER						MIL			CHN	CHINESE	CHN								0	040	040	04	1	1.0	16	2	16	-2.71050217382633	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20200902	https://www.msn.com/en-in/news/other/india-tightens-security-on-borders-as-talks-continue-to-diffuse-tensions-with-china-top-developments/ar-BB18Ck4V
944185599	20200902	202009	2020	2020.6630	MIL	COMMANDER						MIL			CHN	CHINESE	CHN								1	190	190	19	4	-10.0	21	3	21	-2.37552329242521	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20200902	https://www.msn.com/en-in/news/other/india-tightens-security-on-borders-as-talks-continue-to-diffuse-tensions-with-china-top-developments/ar-BB18Ck4V
944185600	20200902	202009	2020	2020.6630	MIL	ARMY						MIL			CHN	CHINA	CHN								0	190	190	19	4	-10.0	2	1	2	-2.79805352798053	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	4	Pangong, India (general), India	IN	IN00	33.6214	78.6734	-1897937	20200902	https://www.msn.com/en-in/news/other/india-tightens-security-on-borders-as-talks-continue-to-diffuse-tensions-with-china-top-developments/ar-BB18Ck4V
944185601	20200902	202009	2020	2020.6630	MIL	ARMY						MIL			CVL	VILLAGE						CVL			0	051	051	05	1	3.4	10	1	10	0	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	31.9167	77.25	-2097441	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	31.9167	77.25	-2097441	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	31.9167	77.25	-2097441	20200902	https://timesofindia.indiatimes.com/india/major-26-dies-in-ladakh-after-infantry-combat-vehicle-topples-over-him/articleshow/77883659.cms
944185615	20200902	202009	2020	2020.6630	MNCGBRHLH	ASTRAZENECA	GBR					MNC	HLH		USA	UNITED STATES	USA								0	057	057	05	1	8.0	27	9	27	0.15816545886927	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200902	https://www.arabnews.com/node/1728251/world
944185616	20200902	202009	2020	2020.6630	MNCGBRMED	VODAFONE	GBR					MNC	MED												1	020	020	02	1	3.0	15	1	10	0	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200902	https://www.moneycontrol.com/news/business/companies/vodafone-ideas-board-gets-together-on-september-4-to-discuss-fundraising-proposals-post-scs-agr-verdict-5786821.html
944185617	20200902	202009	2020	2020.6630	MNCGBRMED	VODAFONE	GBR					MNC	MED												1	036	036	03	1	4.0	15	2	15	-2.88600288600288	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200902	https://www.moneycontrol.com/news/business/companies/vodafone-ideas-board-gets-together-on-september-4-to-discuss-fundraising-proposals-post-scs-agr-verdict-5786821.html
944185638	20200902	202009	2020	2020.6630	NGOHRIHRW	HUMAN RIGHTS WATCH		HRW				NGO	HRI		COP	SECURITY FORCE						COP			0	1014	101	10	3	-5.0	10	1	10	-3.95569620253165	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	20200902	https://www.thenews.com.pk/print/708922-withdrawal-of-forces-from-valley-a-ruse
944185639	20200902	202009	2020	2020.6630	NGOHRIHRW	HUMAN RIGHTS WATCH		HRW				NGO	HRI		GOV	AUTHORITIES						GOV			0	0214	021	02	1	3.4	10	1	10	-3.95569620253165	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	20200902	https://www.thenews.com.pk/print/708922-withdrawal-of-forces-from-valley-a-ruse
944185640	20200902	202009	2020	2020.6630	NGOUSA	GATES FOUNDATION	USA					NGO													0	012	012	01	1	-0.4	55	10	55	0.129475783060316	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200902	https://www.arabnews.com/node/1728251/world
944185641	20200902	202009	2020	2020.6630	NGOUSA	GATES FOUNDATION	USA					NGO													0	050	050	05	1	3.5	97	10	97	0.135641296539379	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200902	https://www.arabnews.com/node/1728251/world
944185649	20200902	202009	2020	2020.6630	NZL	NEW ZEALAND	NZL																		1	036	036	03	1	4.0	10	1	10	-3.62903225806451	4	Chennai, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	0							4	Chennai, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	20200902	https://scroll.in/field/971993/ipl-2020-theres-a-bit-of-apprehension-says-williamson-on-impact-of-covid-19-outbreak-in-csk-camp
944185703	20200902	202009	2020	2020.6630	PAK	PAKISTANI	PAK																		0	040	040	04	1	1.0	6	1	6	-3.95569620253165	4	Kashmiri, Punjab, Pakistan	PK	PK04	32.0387	73.751	6104745	0							5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	20200902	https://www.thenews.com.pk/print/708922-withdrawal-of-forces-from-valley-a-ruse
944185714	20200902	202009	2020	2020.6630	PAK	PAKISTAN	PAK								CHN	CHINA	CHN								0	046	046	04	1	7.0	2	1	2	-3.95569620253165	4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	1	China	CH	CH	35	105	CH	20200902	https://www.thenews.com.pk/print/708922-withdrawal-of-forces-from-valley-a-ruse
944185715	20200902	202009	2020	2020.6630	PAK	PAKISTAN	PAK								CHN	CHINA	CHN								0	046	046	04	1	7.0	2	1	2	-3.95569620253165	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	4	Kashmiri, Punjab, Pakistan	PK	PK04	32.0387	73.751	6104745	1	China	CH	CH	35	105	CH	20200902	https://www.thenews.com.pk/print/708922-withdrawal-of-forces-from-valley-a-ruse
944185723	20200902	202009	2020	2020.6630	PAK	PAKISTAN	PAK								GOV	FOREIGN MINIST						GOV			0	010	010	01	1	0.0	2	1	2	-3.95569620253165	4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	1	China	CH	CH	35	105	CH	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	20200902	https://www.thenews.com.pk/print/708922-withdrawal-of-forces-from-valley-a-ruse
944185724	20200902	202009	2020	2020.6630	PAK	PAKISTAN	PAK								GOV	FOREIGN MINIST						GOV			0	010	010	01	1	0.0	2	1	2	-3.95569620253165	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20200902	https://www.thenews.com.pk/print/708922-withdrawal-of-forces-from-valley-a-ruse
944185733	20200902	202009	2020	2020.6630	PAK	PAKISTANI	PAK								PAKGOV	PAKISTAN	PAK					GOV			0	040	040	04	1	1.0	1	1	1	-3.95569620253165	1	China	CH	CH	35	105	CH	4	Kashmiri, Punjab, Pakistan	PK	PK04	32.0387	73.751	6104745	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	20200902	https://www.thenews.com.pk/print/708922-withdrawal-of-forces-from-valley-a-ruse
944185743	20200902	202009	2020	2020.6630	PAKGOV	PAKISTAN	PAK					GOV			PAK	PAKISTANI	PAK								0	040	040	04	1	1.0	1	1	1	-3.95569620253165	4	Kashmiri, Punjab, Pakistan	PK	PK04	32.0387	73.751	6104745	1	China	CH	CH	35	105	CH	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	20200902	https://www.thenews.com.pk/print/708922-withdrawal-of-forces-from-valley-a-ruse
944185770	20200902	202009	2020	2020.6630	PTY	POLITICIAN																			0	014	014	01	1	0.0	4	2	4	-3.96055436123283	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200902	https://www.nytimes.com/2020/09/01/world/asia/india-kashmir-moderates.html
944185771	20200902	202009	2020	2020.6630	PTY	POLITICIAN									BUS	COMPANY						BUS			0	112	112	11	3	-2.0	30	3	30	-3.64506880241731	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200902	https://www.malaymail.com/news/world/2020/09/02/indian-minister-accuses-facebook-of-bias-in-deepening-row/1899339
944185796	20200902	202009	2020	2020.6630	SEACRM	DACOIT	SEA					CRM													0	1712	171	17	4	-9.2	4	1	4	-8.2004555808656	4	Sherkot, Uttar Pradesh, India	IN	IN36	29.35	78.5833	-2111035	0							4	Sherkot, Uttar Pradesh, India	IN	IN36	29.35	78.5833	-2111035	20200902	https://www.thenews.com.pk/print/708857-two-brothers-among-four-die-in-road-accidents
944185798	20200902	202009	2020	2020.6630	SEACRM	DACOIT	SEA					CRM													0	1712	171	17	4	-9.2	6	1	6	-8.2004555808656	4	Nizampura, Rajasthan, India	IN	IN24	28.0208	75.6103	10447591	0							4	Nizampura, Rajasthan, India	IN	IN24	28.0208	75.6103	10447591	20200902	https://www.thenews.com.pk/print/708857-two-brothers-among-four-die-in-road-accidents
944185833	20200902	202009	2020	2020.6630	UAF	GUNMEN						UAF													1	1712	171	17	4	-9.2	12	1	7	-8.2004555808656	4	Sherkot, Uttar Pradesh, India	IN	IN36	29.35	78.5833	-2111035	0							4	Sherkot, Uttar Pradesh, India	IN	IN36	29.35	78.5833	-2111035	20200902	https://www.thenews.com.pk/print/708857-two-brothers-among-four-die-in-road-accidents
944185834	20200902	202009	2020	2020.6630	UAF	GUNMEN						UAF													0	1712	171	17	4	-9.2	12	1	6	-8.2004555808656	4	Nizampura, Rajasthan, India	IN	IN24	28.0208	75.6103	10447591	0							4	Nizampura, Rajasthan, India	IN	IN24	28.0208	75.6103	10447591	20200902	https://www.thenews.com.pk/print/708857-two-brothers-among-four-die-in-road-accidents
944185835	20200902	202009	2020	2020.6630	UAF	GUNMEN						UAF			CVL	VILLAGE						CVL			1	1712	171	17	4	-9.2	6	1	6	-8.2004555808656	4	Sherkot, Uttar Pradesh, India	IN	IN36	29.35	78.5833	-2111035	4	Sherkot, Uttar Pradesh, India	IN	IN36	29.35	78.5833	-2111035	4	Sherkot, Uttar Pradesh, India	IN	IN36	29.35	78.5833	-2111035	20200902	https://www.thenews.com.pk/print/708857-two-brothers-among-four-die-in-road-accidents
944185836	20200902	202009	2020	2020.6630	UAF	MILITANT						UAF			GOV	GOVERNMENT						GOV			0	190	190	19	4	-10.0	4	2	4	-3.96055436123283	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	33.9167	76.6667	-2098229	20200902	https://www.nytimes.com/2020/09/01/world/asia/india-kashmir-moderates.html
944185837	20200902	202009	2020	2020.6630	UAF	MILITANT						UAF			GOV	GOVERNMENT						GOV			0	190	190	19	4	-10.0	16	2	16	-3.96055436123283	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200902	https://www.nytimes.com/2020/09/01/world/asia/india-kashmir-moderates.html
944185854	20200902	202009	2020	2020.6630	USA	WASHINGTON	USA																		1	012	012	01	1	-0.4	24	5	24	-0.699023254356704	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200902	https://www.arabnews.com/node/1728251/world
944185918	20200902	202009	2020	2020.6630	USA	NEW YORK	USA								BUS	BUSINESS						BUS			1	090	090	09	2	-2.0	6	1	6	-2.7292576419214	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200902	http://www.ipsnews.net/2020/09/time-end-controversial-world-banks-business-report/
944185921	20200902	202009	2020	2020.6630	USA	AMERICAN	USA								CHN	CHINA	CHN								0	010	010	01	1	0.0	1	1	1	-2.79805352798053	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	1	United States	US	US	39.828175	-98.5795	US	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200902	https://www.msn.com/en-in/news/other/india-tightens-security-on-borders-as-talks-continue-to-diffuse-tensions-with-china-top-developments/ar-BB18Ck4V
944185923	20200902	202009	2020	2020.6630	USA	AMERICAN	USA								CHN	CHINA	CHN								0	014	014	01	1	0.0	2	1	2	-2.79805352798053	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	1	United States	US	US	39.828175	-98.5795	US	1	United States	US	US	39.828175	-98.5795	US	20200902	https://www.msn.com/en-in/news/other/india-tightens-security-on-borders-as-talks-continue-to-diffuse-tensions-with-china-top-developments/ar-BB18Ck4V
944185925	20200902	202009	2020	2020.6630	USA	AMERICAN	USA								CHN	CHINA	CHN								0	110	110	11	3	-2.0	2	1	2	-2.79805352798053	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	1	United States	US	US	39.828175	-98.5795	US	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200902	https://www.msn.com/en-in/news/other/india-tightens-security-on-borders-as-talks-continue-to-diffuse-tensions-with-china-top-developments/ar-BB18Ck4V
944185926	20200902	202009	2020	2020.6630	USA	AMERICAN	USA								CHN	CHINA	CHN								0	110	110	11	3	-2.0	4	2	4	-2.71050217382633	1	United States	US	US	39.828175	-98.5795	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200902	https://www.msn.com/en-in/news/other/india-tightens-security-on-borders-as-talks-continue-to-diffuse-tensions-with-china-top-developments/ar-BB18Ck4V
944185974	20200902	202009	2020	2020.6630	USA	NEW YORK	USA								IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		1	090	090	09	2	-2.0	4	1	4	-2.7292576419214	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200902	http://www.ipsnews.net/2020/09/time-end-controversial-world-banks-business-report/
944186082	20200902	202009	2020	2020.6630	USASPY	AMERICAN	USA					SPY			CHN	CHINA	CHN								0	110	110	11	3	-2.0	12	2	12	-2.71050217382633	1	United States	US	US	39.828175	-98.5795	US	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200902	https://www.msn.com/en-in/news/other/india-tightens-security-on-borders-as-talks-continue-to-diffuse-tensions-with-china-top-developments/ar-BB18Ck4V
944186122	20200902	202009	2020	2020.6630	kas	KASHMIRI			kas																1	160	160	16	4	-4.0	10	1	10	-3.87647831800262	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200902	https://www.nytimes.com/2020/09/01/world/asia/india-kashmir-moderates.html
944186129	20200902	202009	2020	2020.6630	tibLEG	TIBETAN			tib			LEG													0	010	010	01	1	0.0	8	1	8	0.0291460215680601	4	Dharamsala, Himachal Pradesh, India	IN	IN11	32.2167	76.3167	-2094696	0							4	Dharamsala, Himachal Pradesh, India	IN	IN11	32.2167	76.3167	-2094696	20200902	https://tibet.net/statement-of-the-tibetan-parliament-in-exile-on-the-occasion-of-the-60th-anniversary-of-the-tibetan-democracy-day/
944186669	20190903	201909	2019	2019.6658											HLH	DOCTOR						HLH			1	140	140	14	3	-6.5	10	1	10	-3.51758793969849	0							5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	20200902	https://www.hindustantimes.com/india-news/kafeel-khan-detained-under-nsa-released-from-jail-says-up-govt-indulging-in-baal-hatth/story-IB27Bngjo9Omz0rxCOWiDI.html
944186671	20190903	201909	2019	2019.6658	BUS	COMPANY						BUS													1	061	061	06	2	6.4	5	1	5	0.810810810810809	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200902	https://indianexpress.com/article/business/companies/automakers-continue-good-run-in-august-maruti-hyundai-clock-double-digit-growth-6579423/
944186673	20190903	201909	2019	2019.6658	HLH	DOCTOR						HLH													1	110	110	11	3	-2.0	6	1	6	-3.51758793969849	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	0							5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	20200902	https://www.hindustantimes.com/india-news/kafeel-khan-detained-under-nsa-released-from-jail-says-up-govt-indulging-in-baal-hatth/story-IB27Bngjo9Omz0rxCOWiDI.html
944186674	20190903	201909	2019	2019.6658	HLH	DOCTOR						HLH													1	141	141	14	3	-6.5	4	1	4	-3.51758793969849	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	0							5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	20200902	https://www.hindustantimes.com/india-news/kafeel-khan-detained-under-nsa-released-from-jail-says-up-govt-indulging-in-baal-hatth/story-IB27Bngjo9Omz0rxCOWiDI.html
944186675	20190903	201909	2019	2019.6658	HLH	DOCTOR						HLH													1	175	175	17	4	-9.0	6	1	6	-3.51758793969849	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200902	https://www.hindustantimes.com/india-news/kafeel-khan-detained-under-nsa-released-from-jail-says-up-govt-indulging-in-baal-hatth/story-IB27Bngjo9Omz0rxCOWiDI.html
944186676	20190903	201909	2019	2019.6658	HLH	DOCTOR						HLH													1	175	175	17	4	-9.0	2	1	2	-3.51758793969849	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200902	https://www.hindustantimes.com/india-news/kafeel-khan-detained-under-nsa-released-from-jail-says-up-govt-indulging-in-baal-hatth/story-IB27Bngjo9Omz0rxCOWiDI.html
944186677	20190903	201909	2019	2019.6658	HLH	DOCTOR						HLH													1	175	175	17	4	-9.0	2	1	2	-3.51758793969849	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	0							5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	20200902	https://www.hindustantimes.com/india-news/kafeel-khan-detained-under-nsa-released-from-jail-says-up-govt-indulging-in-baal-hatth/story-IB27Bngjo9Omz0rxCOWiDI.html
944186682	20200803	202008	2020	2020.5836	BUS	COMPANY						BUS													1	061	061	06	2	6.4	5	1	5	0.810810810810809	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200902	https://indianexpress.com/article/business/companies/automakers-continue-good-run-in-august-maruti-hyundai-clock-double-digit-growth-6579423/
944186739	20200902	202009	2020	2020.6630											COP	POLICE CHIEF						COP			1	020	020	02	1	3.0	6	2	6	-2.589342137505	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200902	https://www.hindustantimes.com/bollywood/kangana-ranaut-calls-out-mumbai-police-chief-for-liking-derogatory-tweets-on-her-police-force-denies-claim/story-rmGt8r1ag2sHLJzt1rBG2L.html
944186740	20200902	202009	2020	2020.6630											COP	POLICE						COP			0	112	112	11	3	-2.0	4	1	4	-5.21472392638036	0							4	Bandra, Maharashtra, India	IN	IN16	19.0667	72.8333	82619	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200902	https://www.hindustantimes.com/india-news/sushant-singh-rajput-death-ncb-arrests-abdul-basit-says-he-procured-drugs-on-instructions-of-rhea-s-brother/story-dbCE4L8ufbgcSrl3OqRKRP.html
944186741	20200902	202009	2020	2020.6630											COP	POLICE FORCE						COP			1	120	120	12	3	-4.0	2	1	2	-1.67464114832536	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200902	https://www.hindustantimes.com/bollywood/kangana-ranaut-calls-out-mumbai-police-chief-for-liking-derogatory-tweets-on-her-police-force-denies-claim/story-rmGt8r1ag2sHLJzt1rBG2L.html
944186742	20200902	202009	2020	2020.6630											COP	POLICE						COP			0	141	141	14	3	-6.5	8	1	8	-6.86900958466454	0							4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20200902	https://swarajyamag.com/ideas/democracy-is-wilting-the-real-threats-to-it-are-islamism-evangelism-left-extremism-and-imperial-china
944186743	20200902	202009	2020	2020.6630											COP	POLICE						COP			0	141	141	14	3	-6.5	2	1	2	-6.86900958466454	0							4	Bengaluru, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	1	Sweden	SW	SW	62	15	SW	20200902	https://swarajyamag.com/ideas/democracy-is-wilting-the-real-threats-to-it-are-islamism-evangelism-left-extremism-and-imperial-china
944186751	20200902	202009	2020	2020.6630											CVL	TOURIST						CVL			1	112	112	11	3	-2.0	10	1	10	-4.23280423280423	0							4	Rishikesh, Uttaranchal, India	IN	IN39	30.1167	78.3167	-2109472	4	Rishikesh, Uttaranchal, India	IN	IN39	30.1167	78.3167	-2109472	20200902	https://www.news.com.au/travel/travel-updates/travel-stories/tourist-arrested-over-naked-photos-on-sacred-bridge-in-india/news-story/dcdc7acc7d5b9dc5477e654fe2376f90
944186752	20200902	202009	2020	2020.6630											CVL	TOURIST						CVL			1	173	173	17	4	-5.0	10	1	10	-4.23280423280423	0							4	Rishikesh, Uttaranchal, India	IN	IN39	30.1167	78.3167	-2109472	4	Rishikesh, Uttaranchal, India	IN	IN39	30.1167	78.3167	-2109472	20200902	https://www.news.com.au/travel/travel-updates/travel-stories/tourist-arrested-over-naked-photos-on-sacred-bridge-in-india/news-story/dcdc7acc7d5b9dc5477e654fe2376f90
944186762	20200902	202009	2020	2020.6630											EDU	ACADEMICS						EDU			0	190	190	19	4	-10.0	10	1	10	-3.08370044052863	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200902	https://www.indiatoday.in/news-analysis/story/upcoming-quad-in-person-ministerial-meet-in-delhi-a-big-signal-1717674-2020-09-02
944186777	20200902	202009	2020	2020.6630											IND	SRINAGAR	IND								1	043	043	04	1	2.8	10	1	10	-0.33333333333333	0							4	Mahila, Rajasthan, India	IN	IN24	28.9842	74.3117	11432555	4	Mahila, Rajasthan, India	IN	IN24	28.9842	74.3117	11432555	20200902	https://www.hindustantimes.com/india-news/7-j-k-bjp-leaders-test-positive-for-covid-19/story-8Hk1QNFVgMMtCHJvPzC3XJ.html
